,callDateTime,priority,district,description,callNumber,incidentLocation,location,month,day,year,hour,min,sec,ampm,t
2735234,7/18/2017 17:39,Medium,WD,FAMILY DISTURB,P171992247,1700 BRUCE CT,"(39.3079238,-76.6458663)",7,18,2017,29,39,0,PM,63540
2735235,7/18/2017 17:41,Medium,CD,COMMON ASSAULT,P171992249,900 N HOWARD ST,"(39.3016767,-76.6202954)",7,18,2017,29,41,0,PM,63660
2735236,7/18/2017 17:43,Medium,ED,911/NO  VOICE,P171992250,1200 E MONUMENT ST,"(39.2980925,-76.6019045)",7,18,2017,29,43,0,PM,63780
2735237,7/18/2017 17:44,Low,CD,Transport,P171992251,1200 N CAREY ST,"(39.3025960,-76.6391550)",7,18,2017,29,44,0,PM,63840
2735238,7/18/2017 17:42,Low,SW,OTHER,P171992252,900 S CATON AV,"(39.2715139,-76.6742243)",7,18,2017,29,42,0,PM,63720
2735239,7/18/2017 17:45,Medium,CW,BURGLARY,P171992253,1100 VALLEY ST,"(39.3028341,-76.6049988)",7,18,2017,29,45,0,PM,63900
2735240,7/18/2017 17:45,Medium,WD,NARCOTICS ONVIEW,P171992254,1200 BLK N CAREY ST,"(39.3025960,-76.6391550)",7,18,2017,29,45,0,PM,63900
2735241,7/18/2017 17:43,Medium,NE,DISORDERLY,P171992255,4200 SHANNON DR,"(39.3167740,-76.5548180)",7,18,2017,29,43,0,PM,63780
2735242,7/18/2017 17:45,Non-Emergency,SW,Repairs/Service,P171992256,100 #FUEL,"(30.5765089,-96.2803877)",7,18,2017,29,45,0,PM,63900
2735243,7/18/2017 17:44,Medium,ND,911/NO  VOICE,P171992257,1500 SULGRAVE AV,"(39.3677520,-76.6518930)",7,18,2017,29,44,0,PM,63840
2735244,7/18/2017 17:51,Medium,ED,911/NO  VOICE,P171992279,1200 N BROADWAY,"(39.3036523,-76.5947475)",7,18,2017,29,51,0,PM,64260
2735245,7/18/2017 17:51,Low,SE,DESTRUCT PROP,P171992280,2400 BOSTON ST,"(39.2809939,-76.5806671)",7,18,2017,29,51,0,PM,64260
2735246,7/18/2017 17:48,Medium,CD,FAMILY DISTURB,P171992281,1100 PARK AV,"(39.3045530,-76.6211240)",7,18,2017,29,48,0,PM,64080
2735247,7/18/2017 17:51,Medium,WD,911/NO  VOICE,P171992282,2000 WINCHESTER ST,"(39.3018365,-76.6515506)",7,18,2017,29,51,0,PM,64260
2735248,7/18/2017 17:52,Medium,SD,DISORDERLY,P171992286,700 PONTIAC AV,"(39.2351178,-76.6011281)",7,18,2017,29,52,0,PM,64320
2735249,7/18/2017 17:53,Medium,CD,911/NO  VOICE,P171992287,100 W FAYETTE ST,"(39.2907714,-76.6157166)",7,18,2017,29,53,0,PM,64380
2735250,7/18/2017 17:54,Medium,WD,NARCOTICSOutside,P171992291,1900 BLK PENROSE AV,"(39.2914630,-76.6475840)",7,18,2017,29,54,0,PM,64440
2735251,7/18/2017 17:55,Medium,NE,911/NO  VOICE,P171992292,3200 THE ALAMEDA,"(39.3266058,-76.5943833)",7,18,2017,29,55,0,PM,64500
2735252,7/18/2017 17:53,Medium,NW,DISORDERLY,P171992294,3300 DORCHESTER RD,"(39.3262180,-76.6707050)",7,18,2017,29,53,0,PM,64380
2735253,7/18/2017 17:54,Low,CD,OTHER,P171992295,1100 MYRTLE AV,"(39.2971853,-76.6303846)",7,18,2017,29,54,0,PM,64440
2735254,7/18/2017 17:54,Medium,SW,DISORDERLY,P171992296,2000 N EDGEWOOD ST,"(39.3099540,-76.6779040)",7,18,2017,29,54,0,PM,64440
2735255,7/18/2017 17:55,Low,WD,LARCENY,P171992298,1700 APPLETON ST,"(39.3079300,-76.6491790)",7,18,2017,29,55,0,PM,64500
2735256,7/18/2017 17:53,Low,NW,GET BELONGING,P171992299,4000 OAKFORD AV,"(39.3360480,-76.6853480)",7,18,2017,29,53,0,PM,64380
2735257,7/18/2017 17:59,High,WD,Traffic Stop,P171992301,1000 HARLEM AV,"(39.2968607,-76.6342655)",7,18,2017,29,59,0,PM,64740
2735258,7/18/2017 17:57,Medium,SE,911/NO  VOICE,P171992302,1900 PORTAL ST,"(39.2690730,-76.5330130)",7,18,2017,29,57,0,PM,64620
2735259,7/18/2017 17:58,Medium,NW,FAMILY DISTURB,P171992303,3600 PARKVIEW AV,"(39.3365989,-76.7073251)",7,18,2017,29,58,0,PM,64680
2735260,7/18/2017 17:58,Low,CD,OTHER,P171992304,100 E PRATT ST,"(39.2872198,-76.6129075)",7,18,2017,29,58,0,PM,64680
2735261,7/18/2017 17:58,Low,NE,DESTRUCT PROP,P171992305,1900 E 32ND ST,"(39.3273246,-76.5892938)",7,18,2017,29,58,0,PM,64680
2735262,7/18/2017 17:57,Medium,SD,COMMON ASSAULT,P171992306,1800 BLK WILKENS AV,"(39.2827640,-76.6450730)",7,18,2017,29,57,0,PM,64620
2735263,7/18/2017 17:59,Medium,WD,911/NO  VOICE,P171992307,2000-45 WINCHESTER ST,"(39.3018365,-76.6515506)",7,18,2017,29,59,0,PM,64740
2735264,7/18/2017 17:57,Medium,NW,DISORDERLY,P171992308,3400 PIEDMONT AV,"(39.3164860,-76.6747100)",7,18,2017,29,57,0,PM,64620
2735265,7/18/2017 18:01,Low,SW,INVESTIGATE,P171992311,400 NORMANDY AV,"(39.2917460,-76.6817770)",7,18,2017,30,1,0,PM,64860
2735266,7/18/2017 18:01,Medium,WD,911/NO  VOICE,P171992313,2000-45 WINCHESTER ST,"(39.3018365,-76.6515506)",7,18,2017,30,1,0,PM,64860
2735267,7/18/2017 18:00,Low,SD,BIKE LARCENY,P171992314,1400 DECATUR ST,"(39.2707414,-76.5945228)",7,18,2017,30,0,0,PM,64800
2735268,7/18/2017 18:02,Medium,ED,911/NO  VOICE,P171992315,600 N WOLFE ST,"(39.2968573,-76.5916191)",7,18,2017,30,2,0,PM,64920
2735269,7/18/2017 18:02,Non-Emergency,SD,RECOVER PROPERTY,P171992316,1000 CREEK ST,"(39.2777004,-76.6167617)",7,18,2017,30,2,0,PM,64920
2735270,7/18/2017 18:03,Medium,ND,NARCOTICS ONVIEW,P171992319,5400 YORK RD,"(39.3477099,-76.6074868)",7,18,2017,30,3,0,PM,64980
2735271,7/18/2017 18:03,Medium,NE,911/NO  VOICE,P171992324,2200 ARGONNE DR,"(39.3376266,-76.5755967)",7,18,2017,30,3,0,PM,64980
2735272,7/18/2017 18:04,Medium,ND,NARCOTICSOutside,P171992325,3300 GREENMOUNT AV,"(39.3285910,-76.6096740)",7,18,2017,30,4,0,PM,65040
2735273,7/18/2017 18:02,Low,WD,CHECK WELL BEING,P171992326,1100 N BENTALOU ST,"(39.3007055,-76.6535751)",7,18,2017,30,2,0,PM,64920
2735274,7/18/2017 18:04,Medium,NW,NARCOTICSOutside,P171992327,3700 BLK LIBERTY HEIGHTS AV,"(39.3267100,-76.6790200)",7,18,2017,30,4,0,PM,65040
2735275,7/18/2017 18:04,Non-Emergency,SD,PRKG COMPLAINT,P171992329,3900 5TH ST,"(39.2335990,-76.6058450)",7,18,2017,30,4,0,PM,65040
2735276,7/18/2017 18:05,Medium,WD,911/NO  VOICE,P171992330,2000-45 WINCHESTER ST,"(39.3018365,-76.6515506)",7,18,2017,30,5,0,PM,65100
2735277,7/18/2017 18:04,Medium,SE,COMMON ASSAULT,P171992331,500 N MONTFORD AV,"(39.2969770,-76.5838700)",7,18,2017,30,4,0,PM,65040
2735278,7/18/2017 18:06,Low,WD,INVESTIGATE,P171992333,900 N PAYSON ST,"(39.2990220,-76.6495220)",7,18,2017,30,6,0,PM,65160
2735279,7/18/2017 18:06,High,SD,Traffic Stop,P171992334,2200 SIDNEY AV,"(39.2641430,-76.6325820)",7,18,2017,30,6,0,PM,65160
2735280,7/18/2017 18:04,Medium,SW,911/NO  VOICE,P171992335,200 S PULASKI ST,"(39.2850158,-76.6499023)",7,18,2017,30,4,0,PM,65040
2735281,7/18/2017 18:06,Low,NE,DESTRUCT PROP,P171992336,1100 E 43RD ST,"(39.3440680,-76.5995650)",7,18,2017,30,6,0,PM,65160
2735282,7/18/2017 18:06,Medium,NW,911/NO  VOICE,P171992337,3800 EGERTON RD,"(39.3282320,-76.6806749)",7,18,2017,30,6,0,PM,65160
2735283,7/18/2017 18:06,Medium,NW,NARCOTICSOutside,P171992338,5100 REISTERSTOWN RD,"(39.3420953,-76.6826672)",7,18,2017,30,6,0,PM,65160
2735284,7/18/2017 18:07,Medium,CD,NARCOTICSOutside,P171992340,500 BLK LAURENS ST,"(39.3059164,-76.6334377)",7,18,2017,30,7,0,PM,65220
2735285,7/18/2017 18:09,Medium,SW,FAMILY DISTURB,P171992341,3600 COOLIDGE AV,"(39.2684979,-76.6775105)",7,18,2017,30,9,0,PM,65340
2735286,7/18/2017 18:08,Low,SD,INVESTIGATE,P171992342,2200 ANNAPOLIS RD,"(39.2644170,-76.6334500)",7,18,2017,30,8,0,PM,65280
2735287,7/18/2017 18:08,Medium,SE,DISORDERLY,P171992343,700 DEBELIUS AV,"(39.3013610,-76.5441780)",7,18,2017,30,8,0,PM,65280
2735288,7/18/2017 18:08,Medium,SW,NARCOTICSOutside,P171992344,200 S WICKHAM RD,"(39.2823060,-76.6957549)",7,18,2017,30,8,0,PM,65280
2735289,7/18/2017 18:05,Medium,NE,NARCOTICSOutside,P171992346,3700 BLK SPRINGWOOD AV,"(39.3503050,-76.5440969)",7,18,2017,30,5,0,PM,65100
2735290,7/18/2017 18:08,Low,WD,UNKNOWN TROUBLE,P171992347,2000-45 WINCHESTER ST,"(39.3018365,-76.6515506)",7,18,2017,30,8,0,PM,65280
2735291,7/18/2017 18:08,Medium,SW,911/HANGUP,P171992348,200 S PULASKI ST,"(39.2850158,-76.6499023)",7,18,2017,30,8,0,PM,65280
2735292,7/18/2017 18:10,Medium,WD,911/NO  VOICE,P171992350,2000-45 WINCHESTER ST,"(39.3018365,-76.6515506)",7,18,2017,30,10,0,PM,65400
2735293,7/18/2017 18:12,Medium,CD,AUTO THEFT,P171992351,500 CUMMINGS CT,"(39.3003393,-76.6260733)",7,18,2017,30,12,0,PM,65520
2735294,7/18/2017 18:11,Low,WD,INVEST TROUBLE,P171992352,2000-45 WINCHESTER ST,"(39.3018365,-76.6515506)",7,18,2017,30,11,0,PM,65460
2735295,7/18/2017 18:08,Low,WD,CHECK WELL BEING,P171992353,1100 N BENTALOU ST,"(39.3007055,-76.6535751)",7,18,2017,30,8,0,PM,65280
2735296,7/18/2017 18:12,Medium,SW,MISSING PERSON,P171992356,200 DENISON ST,"(39.2900140,-76.6755780)",7,18,2017,30,12,0,PM,65520
2735297,7/18/2017 18:31,Medium,SD,DISORDERLY,P171992414,0TH ST/E JEFFREY ST,"(39.231366,-76.597305)",7,18,2017,30,31,0,PM,66660
2735298,7/18/2017 18:12,High,SD,SILENT ALARM,P171992357,3300 WATERVIEW AV,"(39.2547562,-76.6245692)",7,18,2017,30,12,0,PM,65520
2735299,7/18/2017 18:12,Low,WD,OTHER,P171992358,2000-45 WINCHESTER ST,"(39.3018365,-76.6515506)",7,18,2017,30,12,0,PM,65520
2735300,7/18/2017 18:09,Low,SE,LARCENY,P171992359,4000 EASTERN AV,"(39.2867651,-76.5633491)",7,18,2017,30,9,0,PM,65340
2735301,7/18/2017 18:15,Non-Emergency,SD,RECOVER PROPERTY,P171992361,100 E HEATH ST,"(39.2709827,-76.6107810)",7,18,2017,30,15,0,PM,65700
2735302,7/18/2017 18:14,Low,WD,INVESTGIATE,P171992363,900 N PAYSON ST,"(39.2990220,-76.6495220)",7,18,2017,30,14,0,PM,65640
2735303,7/18/2017 18:16,High,WD,Traffic Stop,P171992364,1500 BLK W NORTH AV,"(39.3101787,-76.6411767)",7,18,2017,30,16,0,PM,65760
2735304,7/18/2017 18:15,Medium,WD,NARCOTICS INSIDE,P171992365,1900 HARLEM AV,"(39.2965779,-76.6475320)",7,18,2017,30,15,0,PM,65700
2735305,7/18/2017 18:15,Medium,ND,JUV DISTURBANCE,P171992366,3300 GREENMOUNT AV,"(39.3285910,-76.6096740)",7,18,2017,30,15,0,PM,65700
2735306,7/18/2017 18:16,Non-Emergency,SE,Repairs/Service,P171992367,100,"(39.3810499,-76.6572571)",7,18,2017,30,16,0,PM,65760
2735307,7/18/2017 18:14,Medium,ED,DISORDERLY,P171992370,300 E NORTH AV,"(39.3113683,-76.6117655)",7,18,2017,30,14,0,PM,65640
2735308,7/18/2017 18:15,Medium,WD,911/NO  VOICE,P171992371,2000-45 WINCHESTER ST,"(39.3018365,-76.6515506)",7,18,2017,30,15,0,PM,65700
2735309,7/18/2017 18:15,Medium,CD,COMMON ASSAULT,P171992372,300 N EUTAW ST,"(39.2929841,-76.6214291)",7,18,2017,30,15,0,PM,65700
2735310,7/18/2017 18:17,Low,WD,OTHER,P171992373,2000-45 WINCHESTER ST,"(39.3018365,-76.6515506)",7,18,2017,30,17,0,PM,65820
2735311,7/18/2017 18:18,High,SE,Traffic Stop,P171992374,3200 BLK BOSTON ST,"(39.2772267,-76.5709317)",7,18,2017,30,18,0,PM,65880
2735312,7/18/2017 18:19,Medium,ND,MISSING PERSON,P171992377,1000 STAMFORD RD,"(39.2963480,-76.7101510)",7,18,2017,30,19,0,PM,65940
2735313,7/18/2017 18:19,High,SE,PROTECTIVE ORDER,P171992378,1700 E FAIRMOUNT AV,"(39.2926474,-76.5940200)",7,18,2017,30,19,0,PM,65940
2735314,7/18/2017 18:19,Medium,CD,NARCOTICS INSIDE,P171992379,1100 W NORTH AV,"(39.3105890,-76.6362400)",7,18,2017,30,19,0,PM,65940
2735315,7/18/2017 18:21,Medium,CW,Lab Request,P171992380,4100 HAGUE AV,"(39.2284486,-76.6013569)",7,18,2017,30,21,0,PM,66060
2735316,7/18/2017 18:20,Medium,ND,SUSPICIOUS PERS,P171992381,2700 WHITNEY AV,"(39.3596239,-76.6741830)",7,18,2017,30,20,0,PM,66000
2735317,7/18/2017 18:16,Low,SE,AUTO ACCIDENT,P171992382,3800 BOSTON ST,"(39.2772314,-76.5617484)",7,18,2017,30,16,0,PM,65760
2735318,7/18/2017 18:19,Low,SD,HIT AND RUN,P171992383,200 MAUDE AV,"(39.2401093,-76.6060486)",7,18,2017,30,19,0,PM,65940
2735319,7/18/2017 18:20,Medium,WD,NARCOTICSOutside,P171992384,0 N FULTON AV,"(39.2882849,-76.6452158)",7,18,2017,30,20,0,PM,66000
2735320,7/18/2017 18:22,Medium,SW,911/NO  VOICE,P171992385,200 S PULASKI ST,"(39.2850158,-76.6499023)",7,18,2017,30,22,0,PM,66120
2735321,7/18/2017 18:21,Medium,SD,BURGLARY,P171992386,4100 CLEVE CT,"(39.2303012,-76.6004235)",7,18,2017,30,21,0,PM,66060
2735322,7/18/2017 18:23,Low,NE,OTHER,P171992389,3400 RAVENWOOD AV,"(39.3154612,-76.5757103)",7,18,2017,30,23,0,PM,66180
2735323,7/18/2017 18:23,Medium,SE,NARCOTICSOutside,P171992390,0 S HIGHLAND AV,"(39.2921300,-76.5694088)",7,18,2017,30,23,0,PM,66180
2735324,7/18/2017 18:24,High,SD,HANDGUN VIOLATIO,P171992391,300 S BRUCE ST,"(39.2843303,-76.6442809)",7,18,2017,30,24,0,PM,66240
2735325,7/18/2017 18:23,Medium,WD,NARCOTICSOutside,P171992392,2300 BLK MOSHER ST,"(39.2996348,-76.6535207)",7,18,2017,30,23,0,PM,66180
2735326,7/18/2017 18:24,Low,WD,OTHER,P171992395,2000-45 WINCHESTER ST,"(39.3018365,-76.6515506)",7,18,2017,30,24,0,PM,66240
2735327,7/18/2017 18:23,Medium,ED,911/NO  VOICE,P171992396,3900 PULASKI HY,"(39.2968033,-76.5644872)",7,18,2017,30,23,0,PM,66180
2735328,7/18/2017 18:24,Medium,ED,911/NO  VOICE,P171992398,3900 PULASKI HY,"(39.2968033,-76.5644872)",7,18,2017,30,24,0,PM,66240
2735329,7/18/2017 18:26,Medium,WD,911/NO  VOICE,P171992399,2000-45 WINCHESTER ST,"(39.3018365,-76.6515506)",7,18,2017,30,26,0,PM,66360
2735330,7/18/2017 18:24,Medium,ND,SUSPICIOUS PERS,P171992400,5600 LOTHIAN RD,"(39.3576530,-76.6018470)",7,18,2017,30,24,0,PM,66240
2735331,7/18/2017 18:26,High,NE,SILENT ALARM,P171992401,5600 BENTON HEIGHTS AV,"(39.3420500,-76.5484020)",7,18,2017,30,26,0,PM,66360
2735332,7/18/2017 18:27,Medium,SE,911/NO  VOICE,P171992403,5600 O'DONNELL ST,"(39.2788350,-76.5466052)",7,18,2017,30,27,0,PM,66420
2735333,7/18/2017 18:28,Medium,CD,911/NO  VOICE,P171992404,200 PEDS,"(39.2958581,-76.5910902)",7,18,2017,30,28,0,PM,66480
2735334,7/18/2017 18:28,Medium,WD,911/NO  VOICE,P171992405,2000-45 WINCHESTER ST,"(39.3018365,-76.6515506)",7,18,2017,30,28,0,PM,66480
2735335,7/18/2017 18:29,Medium,CD,DISORDERLY,P171992406,1800 N CHARLES ST,"(39.3099577,-76.6168822)",7,18,2017,30,29,0,PM,66540
2735336,7/18/2017 18:29,High,ND,SILENT ALARM,P171992408,5500 ROLAND AV,"(39.3625060,-76.6350810)",7,18,2017,30,29,0,PM,66540
2735337,7/18/2017 18:25,High,CD,AGGRAV ASSAULT,P171992409,900 PENNSYLVANIA AV,"(39.2968391,-76.6267745)",7,18,2017,30,25,0,PM,66300
2735338,7/18/2017 18:25,Non-Emergency,SS,SUPV COMPLAINT,P171992411,4200 SHANNON DR,"(39.3167740,-76.5548180)",7,18,2017,30,25,0,PM,66300
2735339,7/18/2017 18:25,Non-Emergency,SE,VEHICLE DISTURB,P171992415,500 BLK N KENWOOD AV,"(39.2971904,-76.5781517)",7,18,2017,30,25,0,PM,66300
2735340,7/18/2017 18:36,Non-Emergency,NE,Foot  Patrol,P171992425,BELAIR RD/NICHOLAS AV,"(39.329223,-76.564108)",7,18,2017,30,36,0,PM,66960
2735341,7/18/2017 18:37,Emergency,SD,Immediate Inc,P171992426,3200 MCHENRY,"(,)",7,18,2017,30,37,0,PM,67020
2735342,7/18/2017 18:36,High,ED,ARMED PERSON,P171992431,N CHESTER ST/MCELDERRY ST,"(39.297518,-76.587774)",7,18,2017,30,36,0,PM,66960
2735343,7/18/2017 18:41,Low,NW,HIT AND RUN,P171992444,LIBERTY HEIGHTS AV/HILLSDALE RD,"(39.330913,-76.694250)",7,18,2017,30,41,0,PM,67260
2735344,7/18/2017 18:40,Low,NW,HIT AND RUN,P171992445,LIBERTY HEIGHTS AV/HILLSDALE RD,"(39.330913,-76.694250)",7,18,2017,30,40,0,PM,67200
2735345,7/18/2017 18:41,Medium,ND,NARCOTICS INSIDE,P171992447,THE ALAMEDA/E BELVEDERE AV,"(39.360718,-76.594220)",7,18,2017,30,41,0,PM,67260
2735346,7/18/2017 18:37,Medium,SW,COMMON ASSAULT,P171992452,MCHENRY ST/FURROW ST,"(39.284055,-76.651968)",7,18,2017,30,37,0,PM,67020
2735347,7/18/2017 18:44,Low,WD,OTHER,P171992453,S ADDISON ST/MCHENRY ST,"(39.284279,-76.645836)",7,18,2017,30,44,0,PM,67440
2735348,7/18/2017 18:44,Low,SW,INVESTIGATE,P171992457,N ELLAMONT ST/BLOOMINGDALE RD,"(39.308736,-76.670908)",7,18,2017,30,44,0,PM,67440
2735349,7/18/2017 18:44,Medium,NE,FAMILY DISTURB,P171992464,2500 BLK CHESLEY AV,"(,)",7,18,2017,30,44,0,PM,67440
2735350,7/18/2017 18:45,Low,ND,AUTO ACCIDENT,P171992455,E 0RD ST/N CALVERT ST,"(39.315377,-76.614061)",7,18,2017,30,45,0,PM,67500
2735351,7/18/2017 18:46,High,ND,AUTO ACC/INJURY,P171992458,E 0RD ST/N CALVERT ST,"(39.315377,-76.614061)",7,18,2017,30,46,0,PM,67560
2735352,7/18/2017 18:45,Low,ND,AUTO ACCIDENT,P171992459,E 0RD ST/N CALVERT ST,"(39.315377,-76.614061)",7,18,2017,30,45,0,PM,67500
2735353,7/18/2017 18:45,Low,ND,AUTO ACCIDENT,P171992460,E 0RD ST/N CALVERT ST,"(39.315377,-76.614061)",7,18,2017,30,45,0,PM,67500
2735354,7/18/2017 18:45,Medium,SW,DISORDERLY,P171992467,LEAKIN PARK,"(39.304730,-76.700111)",7,18,2017,30,45,0,PM,67500
2735355,7/18/2017 18:49,High,ED,ARMED PERSON,P171992468,N COLLINGTON AV/E NORTH AV,"(39.312466,-76.587499)",7,18,2017,30,49,0,PM,67740
2735356,7/18/2017 18:48,Medium,ED,COMMON ASSAULT,P171992469,E NORTH AV/N PATTERSON PARK AV,"(39.312534,-76.585982)",7,18,2017,30,48,0,PM,67680
2735357,7/18/2017 18:54,High,NE,Field Interview,P171992479,1400 SHELD,"(,)",7,18,2017,30,54,0,PM,68040
2735358,7/18/2017 18:56,Medium,CW,Lab Request,P171992482,S ADDISON ST/MCHENRY ST,"(39.284279,-76.645836)",7,18,2017,30,56,0,PM,68160
2735359,7/18/2017 18:58,Low,CD,DISABLED CAR,P171992487,SB I 100 S/W NORTH AV,"(39.310969,-76.623405)",7,18,2017,30,58,0,PM,68280
2735360,7/18/2017 19:01,Medium,NE,911/NO  VOICE,P171992492,2500 1/2 HARFORD RD,"(39.317151,-76.594960)",7,18,2017,31,1,0,PM,68460
2735361,7/18/2017 19:04,Low,ND,HIT AND RUN,P171992503,W NORTHERN PY/FALLS RD,"(39.361279,-76.646186)",7,18,2017,31,4,0,PM,68640
2735362,7/18/2017 19:09,Medium,CD,DISORDERLY,P171992517,E CONWAY ST/LIGHT ST,"(39.284200,-76.613311)",7,18,2017,31,9,0,PM,68940
2735363,7/18/2017 19:11,Non-Emergency,SW,Other,P171992523,SOUTHWEST DISTRICT,"(39.278780,-76.663529)",7,18,2017,31,11,0,PM,69060
2735364,7/18/2017 19:12,Non-Emergency,SW,Foot  Patrol,P171992525,N FOREST PARK AV/WINDSOR MILL RD,"(39.310282,-76.707554)",7,18,2017,31,12,0,PM,69120
2735365,7/18/2017 19:14,High,WD,AUTO ACC/INJURY,P171992544,W BALTIMORE ST/N MONROE ST,"(39.288163,-76.646942)",7,18,2017,31,14,0,PM,69240
2735366,7/18/2017 19:14,High,WD,AUTO ACC/INJURY,P171992547,W BALTIMORE ST/N MONROE ST,"(39.288163,-76.646942)",7,18,2017,31,14,0,PM,69240
2735367,7/18/2017 19:16,Low,WD,AUTO ACCIDENT,P171992554,W BALTIMORE ST/N SMALLWOOD ST,"(39.287954,-76.651462)",7,18,2017,31,16,0,PM,69360
2735368,7/18/2017 19:18,Medium,SD,DISORDERLY,P171992559,WASHINGTON BL/SCOTT ST,"(39.282975,-76.628818)",7,18,2017,31,18,0,PM,69480
2735369,7/18/2017 19:20,Low,NE,INVEST TROUBLE,P171992561,PARKVILLE SC,"(39.371855,-76.544408)",7,18,2017,31,20,0,PM,69600
2735370,7/18/2017 19:21,Medium,SE,SICK CASE,P171992566,E LOMBARD ST/S WOLFE ST,"(39.290501,-76.590381)",7,18,2017,31,21,0,PM,69660
2735371,7/18/2017 19:24,Medium,CW,Lab Request,P171992569,NORTHWEST DISTRICT,"(39.349975,-76.693382)",7,18,2017,31,24,0,PM,69840
2735372,7/18/2017 19:23,Medium,NW,PROSTITUTION,P171992576,GARRISON BL/LIBERTY HEIGHTS AV,"(39.327388,-76.682513)",7,18,2017,31,23,0,PM,69780
2735373,7/18/2017 19:25,Medium,SE,DISORDERLY,P171992580,E LOMBARD ST/S CENTRAL AV,"(39.290214,-76.599527)",7,18,2017,31,25,0,PM,69900
2735374,7/18/2017 18:32,Non-Emergency,ED,FOLLOW UP,P171992413,500 E PRESTON ST,"(39.3048077,-76.6092968)",7,18,2017,30,32,0,PM,66720
2735375,7/18/2017 18:34,High,WD,RA POLICE,P171992416,2300 GWYNNS FALLS PY,"(39.2903848,-76.6121893)",7,18,2017,30,34,0,PM,66840
2735376,7/18/2017 18:31,Medium,WD,NARCOTICSOutside,P171992417,2400 PENNSYLVANIA AV,"(39.3092460,-76.6420030)",7,18,2017,30,31,0,PM,66660
2735377,7/18/2017 18:34,High,ED,Traffic Stop,P171992418,400 E 22ND ST,"(39.3146670,-76.6110090)",7,18,2017,30,34,0,PM,66840
2735378,7/18/2017 18:35,Low,CW,RECOVERED VEH,P171992419,900 N CAREY ST,"(39.2990871,-76.6387259)",7,18,2017,30,35,0,PM,66900
2735379,7/18/2017 18:34,Medium,NW,AUTO THEFT,P171992420,2500 RELLIM RD,"(39.3658690,-76.6757200)",7,18,2017,30,34,0,PM,66840
2735380,7/18/2017 18:33,High,ED,ROBBERY ARMED,P171992421,600 N CHESTER ST,"(39.2976180,-76.5880590)",7,18,2017,30,33,0,PM,66780
2735381,7/18/2017 18:34,Medium,SW,911/NO  VOICE,P171992422,200 S PULASKI ST,"(39.2850158,-76.6499023)",7,18,2017,30,34,0,PM,66840
2735382,7/18/2017 18:35,Medium,WD,911/NO  VOICE,P171992423,2000-45 WINCHESTER ST,"(39.3018365,-76.6515506)",7,18,2017,30,35,0,PM,66900
2735383,7/18/2017 18:33,Medium,ND,NARCOTICSOutside,P171992424,2500 GUILFORD AV,"(39.3184210,-76.6132600)",7,18,2017,30,33,0,PM,66780
2735384,7/18/2017 18:35,Medium,SD,911/NO  VOICE,P171992427,900 S CHARLES ST,"(39.2788390,-76.6147320)",7,18,2017,30,35,0,PM,66900
2735385,7/18/2017 18:36,Medium,ND,NARCOTICSOutside,P171992429,2900 W GARRISON AV,"(39.3496742,-76.6691450)",7,18,2017,30,36,0,PM,66960
2735386,7/18/2017 18:37,Medium,ED,911/NO  VOICE,P171992430,3600 E FEDERAL ST,"(39.3091395,-76.5673741)",7,18,2017,30,37,0,PM,67020
2735387,7/18/2017 18:36,Medium,CD,NARCOTICSOutside,P171992432,400 BLK LAURENS ST,"(39.3070743,-76.6319016)",7,18,2017,30,36,0,PM,66960
2735388,7/18/2017 18:36,Low,SE,LARCENY,P171992433,4000 EASTERN AV,"(39.2867651,-76.5633491)",7,18,2017,30,36,0,PM,66960
2735389,7/18/2017 18:33,Medium,SE,DISORDERLY,P171992434,600 S NEWKIRK ST,"(39.2859154,-76.5567030)",7,18,2017,30,33,0,PM,66780
2735390,7/18/2017 18:38,Medium,SW,911/NO  VOICE,P171992435,200 S PULASKI ST,"(39.2850158,-76.6499023)",7,18,2017,30,38,0,PM,67080
2735391,7/18/2017 18:38,Non-Emergency,NE,PRKG COMPLAINT,P171992436,5100 SINCLAIR LN,"(39.3245037,-76.5459657)",7,18,2017,30,38,0,PM,67080
2735392,7/18/2017 18:38,Medium,SW,911/NO  VOICE,P171992437,900 S CATON AV,"(39.2715139,-76.6742243)",7,18,2017,30,38,0,PM,67080
2735393,7/18/2017 18:39,Low,WD,OTHER,P171992438,2000-45 WINCHESTER ST,"(39.3018365,-76.6515506)",7,18,2017,30,39,0,PM,67140
2735394,7/18/2017 18:38,Low,ED,HIT AND RUN,P171992439,1200 E MADISON ST,"(39.2991533,-76.6014634)",7,18,2017,30,38,0,PM,67080
2735395,7/18/2017 18:40,Medium,NW,911/NO  VOICE,P171992440,4900 LIBERTY HEIGHTS AV,"(39.3326633,-76.6986278)",7,18,2017,30,40,0,PM,67200
2735396,7/18/2017 18:41,Non-Emergency,SW,Repairs/Service,P171992441,100,"(39.3810499,-76.6572571)",7,18,2017,30,41,0,PM,67260
2735397,7/18/2017 18:39,Medium,ED,911/NO  VOICE,P171992442,600 N WOLFE ST,"(39.2968573,-76.5916191)",7,18,2017,30,39,0,PM,67140
2735398,7/18/2017 18:39,Medium,SD,BURGLARY,P171992446,4100 CLEVE CT,"(39.2303012,-76.6004235)",7,18,2017,30,39,0,PM,67140
